4930412F15Rik	1.46697e-05	0.0450501	0.954935
4930425N13Rik	1.00095e-05	0.000663047	0.999327
4930430A15Rik	1.00244e-05	0.00129236	0.998698
4930432K09Rik	0.00321259	0.899871	0.0969168
4930432K21Rik	0.0105942	0.962785	0.0266209
4930434E21Rik	0.00140367	0.788621	0.209975
4930451C15Rik	1.00093e-05	0.000656376	0.999334
4930451I11Rik	0.00756727	0.953738	0.0386944
4930452B06Rik	0.035673	0.957519	0.00680811
4930473A06Rik	1.48558e-05	0.0461828	0.953802
4930481F22Rik	6.0753e-05	0.191168	0.808771
4930483J18Rik	0.000171668	0.354722	0.645106
4930486G11Rik	0.0447986	0.949945	0.00525676
4930502E18Rik	0.312422	0.68717	0.000407825
4930503B20Rik	1.01385e-05	0.00434993	0.99564
4930504O13Rik	1.17555e-05	0.0239761	0.976012
4930511I11Rik	3.72327e-05	0.133327	0.866635
4930511J11Rik	0.00177927	0.827084	0.171137
4930511M11Rik	3.24011e-05	0.118726	0.881242
4930517K23Rik	0.00711657	0.951475	0.0414086
4930519N16Rik	4.0966e-05	0.143796	0.856163
4930521A18Rik	1.0003e-05	0.000301958	0.999688
4930522H14Rik	1.02763e-05	0.0069816	0.993008
4930524B15Rik	2.0727e-05	0.0758872	0.924092
4930525K10Rik	0.00751163	0.953477	0.0390114
4930526D03Rik	1.0134e-05	0.00425019	0.99574
4930529M08Rik	4.25219e-05	0.147981	0.851977
4930534B04Rik	0.0205986	0.966763	0.012638
4930538K18Rik	1.1592e-05	0.0224914	0.977497
4930542N07Rik	1.00006e-05	0.000114121	0.999876
4930544M13Rik	1.45735e-05	0.0444577	0.955528
4930550C14Rik	1.00167e-05	0.000988167	0.999002
4930556L07Rik	0.00187462	0.834853	0.163272
4930558O21Rik	0.077946	0.919286	0.00276797
4930563D23Rik	0.000238324	0.418563	0.581199
4930578C19Rik	1.00029e-05	0.000292091	0.999698
4930578I06Rik	1.02729e-05	0.00692168	0.993068
4930578N16Rik	1.17171e-05	0.0236323	0.976356
4930579C15Rik	1.00016e-05	0.000202614	0.999787
4930579J09Rik	0.0142746	0.966655	0.0190706
4930591A17Rik	0.0265187	0.963968	0.00951322
4931406B18Rik	0.00143115	0.791955	0.206614
4931408A02Rik	0.00402273	0.919233	0.0767439
4931428L18Rik	1.25311e-05	0.0304149	0.969573
4931429I11Rik	1.00043e-05	0.000383235	0.999607
4931431C16Rik	1.00909e-05	0.00324804	0.996742
4931432M23Rik	0.000833999	0.688474	0.310692
4931433A01Rik	1.60974e-05	0.0533388	0.946645
4931440F15Rik	0.00722006	0.952025	0.0407545
4932409I22Rik	0.000622332	0.62575	0.373627
4932413O14Rik	1.12794e-05	0.0194848	0.980504
4932414N04Rik	1.00021e-05	0.000236305	0.999754
4932431H17Rik	1.00068e-05	0.000523471	0.999467
4932438H23Rik	9.46193e-05	0.253644	0.746262
4932701A20Rik	1.00107e-05	0.000720993	0.999269
4933400E14Rik	1.47643e-05	0.0456279	0.954357
4933402J07Rik	0.000637294	0.630938	0.368425
4933402N03Rik	1.61527e-05	0.0536432	0.946341
4933403G14Rik	0.0106653	0.962912	0.0264229
4933403O03Rik	1.01835e-05	0.00527849	0.994711
4933404M02Rik	1.00171e-05	0.00100337	0.998987
4933405O20Rik	4.47942e-05	0.153923	0.846032
4933407H18Rik	0.00322482	0.900234	0.0965417
4933407I18Rik	3.58059e-05	0.12915	0.870814
4933409K07Rik	0.000364166	0.507896	0.49174
4933414I15Rik	6.38144e-05	0.197595	0.802341
4933417A18Rik	1.00206e-05	0.00114865	0.998841
4933421I07Rik	0.000275316	0.448231	0.551493
4933425L06Rik	1.00191e-05	0.00108598	0.998904
4933427D06Rik	0.012208	0.965072	0.0227203
4933430I17Rik	1.00288e-05	0.00145208	0.998538
4933431E20Rik	1.04909e-05	0.0102993	0.98969
4933433K01Rik	0.151967	0.846825	0.00120768
4933436I01Rik	1.00032e-05	0.000315206	0.999675
4933437F05Rik	0.719277	0.280679	4.40844e-05
4933437K13Rik	0.00210602	0.851238	0.146656
4933437N03Rik	1.26809e-05	0.0315662	0.968421
5033413D22Rik	0.0162479	0.967258	0.0164941
5330417C22Rik	1.0636e-05	0.0122531	0.987736
5330421F07Rik	0.00273061	0.883123	0.114147
5330438D12Rik	0.0124514	0.965325	0.0222239
5430402E10Rik	1.00063e-05	0.000498142	0.999492
5430416O09Rik	1.104e-05	0.0169955	0.982993
5730442P18Rik	7.13152e-05	0.212575	0.787354
5730557B15Rik	2.26767e-05	0.0841034	0.915874
5730577I03Rik	3.143e-05	0.115622	0.884347
5730596B20Rik	0.000248981	0.427465	0.572287
5830403L16Rik	1.1343e-05	0.0201166	0.979872
5830405N20Rik	9.74657e-05	0.258202	0.741701
5830406J20Rik	1.05871e-05	0.0116144	0.988375
5830418K08Rik	0.0228826	0.965888	0.0112297
5830443L24Rik$5830443L24Rik	0.000601387	0.618255	0.381144
5930403N24Rik	1.01084e-05	0.0036717	0.996318
5930422O12Rik	1.00022e-05	0.000245365	0.999745
6030419C18Rik	0.00552935	0.939884	0.0545867
6330403K07Rik	0.00132682	0.778756	0.219917
6330407J23Rik	0.177142	0.821876	0.000981585
6330408A02Rik	0.000171616	0.354665	0.645164
6330439K17Rik	1.10872e-05	0.0175008	0.982488
6330500D04Rik	0.000607128	0.620337	0.379056
6330503C03Rik	0.00148159	0.79783	0.200689
6330512M04Rik	0.000919679	0.708628	0.290452
6330545A04Rik	0.000675244	0.643511	0.355813
6332401O19Rik	0.00212899	0.852699	0.145172
6430502M16Rik	1.1732e-05	0.0237661	0.976222
6430537H07Rik	0.000777318	0.673681	0.325541
6430550H21Rik	1.00074e-05	0.000556917	0.999433
6430553K19Rik	1.00025e-05	0.000269461	0.999721
6430571L13Rik	1.59488e-05	0.0525153	0.947469
6430573F11Rik	1.01629e-05	0.00486384	0.995126
6530401C20Rik	0.00046805	0.56298	0.436552
6820408C15Rik	0.00260212	0.87769	0.119708
8030451F13Rik	0.00010118	0.264024	0.735874
8430415E04Rik	0.00191512	0.837959	0.160126
9030205A07Rik	1.03807e-05	0.00867634	0.991313
9030224M15Rik	1.21356e-05	0.0272416	0.972746
9030605E09Rik	1.00084e-05	0.000607333	0.999383
9130014G24Rik	1.00014e-05	0.000183817	0.999806
9130019O22Rik$6430604K15Rik	1.00057e-05	0.000466544	0.999523
9130019P16Rik	1.06377e-05	0.0122748	0.987715
9130206N08Rik	1.45706e-05	0.0444397	0.955546
9130221D24Rik	0.00178919	0.827924	0.170287
9130409I23Rik	1.00007e-05	0.000125735	0.999864
9230105E10Rik	1.65553e-05	0.0558265	0.944157
9230112E08Rik	1.0208e-05	0.00575038	0.994239
9330128J19Rik	0.00280881	0.886205	0.110986
9330175E14Rik	4.59228e-05	0.156805	0.843149
9330182L06Rik	1.00134e-05	0.000845402	0.999145
9430022F06Rik	5.59721e-05	0.18072	0.819224
9430028L06Rik	1.01048e-05	0.00358558	0.996404
9430069J07Rik	0.000121907	0.294205	0.705673
9430070O13Rik	1.00015e-05	0.000192386	0.999798
9530003J23Rik	1.00131e-05	0.000835344	0.999155
9530008L14Rik	1.05317e-05	0.0108677	0.989122
9530056K15Rik	1.03385e-05	0.00801374	0.991976
9530066K23Rik	0.000719084	0.657077	0.342204
9530077C05Rik	0.00219278	0.856617	0.14119
9530096D07Rik	0.000142649	0.321175	0.678682
9630013D21Rik	1.0001e-05	0.000151092	0.999839
9630025I21Rik	0.00514241	0.935809	0.0590487
9630041N07Rik	1.00064e-05	0.000503123	0.999487
9830102E05Rik	1.00002e-05	7.95705e-05	0.99991
9830134C10Rik	0.00125701	0.769039	0.229704
9930023K05Rik	0.0012697	0.770862	0.227868
9930039A11Rik	0.00720792	0.951962	0.0408303
A030001H23Rik	1.00008e-05	0.000135112	0.999855
A030009H04Rik	0.00166753	0.817074	0.181258
A030010K20Rik	1.00176e-05	0.00102713	0.998963
A130042E20Rik	2.45814e-05	0.0916207	0.908355
A130090K04Rik	1.00351e-05	0.00166849	0.998321
A230051G13Rik	0.0247524	0.964967	0.0102804
A230067G21Rik	0.066306	0.930347	0.00334697
A230069A22Rik	1.01657e-05	0.00492095	0.995069
A230097K15Rik	0.00740368	0.952956	0.0396402
A2bp1	1.10264e-05	0.0168474	0.983142
A330021E22Rik	3.74998e-05	0.134098	0.865864
A330049M08Rik	0.000710938	0.65463	0.344659
A330104H05Rik	1.00112e-05	0.000745572	0.999244
A430010J10Rik	1.00016e-05	0.000202018	0.999788
A430107O13Rik	0.000242383	0.42199	0.577768
A430107P09Rik	1.00167e-05	0.000988125	0.999002
A4gnt	0.000365545	0.508717	0.490917
A530016L24Rik	5.66316e-05	0.182193	0.81775
A530023O14Rik	7.24126e-05	0.214683	0.785244
A530050D06Rik	0.0433124	0.951225	0.0054627
A530054K11Rik	0.262803	0.73665	0.000546259
A530088I07Rik	0.000107588	0.273753	0.726139
A630023P12Rik	1.22901e-05	0.0285054	0.971482
A630033E08Rik$A630033E08Rik	0.103661	0.894375	0.00196395
A630077B13Rik	0.0304577	0.961403	0.00813886
A730011L01Rik	0.00290399	0.889749	0.107347
A730017C20Rik	1.12441e-05	0.0191294	0.980859
A730037C10Rik	0.0101807	0.961989	0.0278302
A830006F12Rik	1.00341e-05	0.00163574	0.998354
A830018L16Rik	1.1081e-05	0.0174357	0.982553
A830036E02Rik	1.23921e-05	0.0293223	0.970665
A830039N20Rik	1.02395e-05	0.00633255	0.993657
A830059I20Rik	0.00404344	0.919627	0.0763299
A930001M12Rik	0.000327235	0.4848	0.514873
A930002I21Rik	1.0291e-05	0.00723105	0.992759
A930017N06Rik	1.4565e-05	0.0444055	0.95558
A930018P22Rik	1.25007e-05	0.0301779	0.96981
A930038C07Rik	0.00102898	0.731103	0.267868
AA388235	0.00870507	0.958165	0.0331303
AA415398	0.000231204	0.412441	0.587328
AA536749	0.000628409	0.627874	0.371498
AA986860	1.00546e-05	0.00227767	0.997712
AB124611	1.32152e-05	0.0354885	0.964498
AI427515	0.000222015	0.404322	0.595456
AI451617$AI451617	1.03144e-05	0.00762166	0.992368
AI586015	1.00098e-05	0.000679052	0.999311
AI747448	1.00003e-05	8.60708e-05	0.999904
AI747448$AI747448	1.00014e-05	0.000183627	0.999806
AI842396	0.00459699	0.928794	0.0666091
AI846148	0.540674	0.459205	0.000120905
AU015228	1.08982e-05	0.0154221	0.984567
AU017455	0.000422425	0.540365	0.459212
AU018829	0.0470983	0.947937	0.00496494
AU021034	0.000227487	0.409187	0.590585
AU042651	1.52162e-05	0.0483283	0.951657
AV249152	1.90722e-05	0.0684041	0.931577
AW049604	0.0109639	0.963415	0.0256207
AW124722	0.0173654	0.967326	0.0153081
AW125753	0.00421219	0.922685	0.0731025
AW146299	0.000961868	0.717697	0.281341
AY026312	2.15078e-05	0.0792482	0.92073
AY702102	1.0002e-05	0.000231467	0.999759
AY702103	1.98134e-05	0.071821	0.928159
Aadac	1.98976e-05	0.0722023	0.927778
Aatk	0.0141913	0.966613	0.0191961
Abca14	1.00014e-05	0.000184966	0.999805
Abca16	1.00024e-05	0.000257035	0.999733
Abca4	0.00014541	0.32456	0.675295
Abca6	1.00627e-05	0.00250897	0.997481
Abca8a	1.02771e-05	0.00699555	0.992994
Abca8b	1.66717e-05	0.0564477	0.943536
Abcc12	1.11493e-05	0.0181553	0.981834
Abcc3	0.000198919	0.382727	0.617074
Abcc6	1.02772e-05	0.00699614	0.992994
Abcc8	0.000345259	0.496343	0.503312
Abcc9	7.20068e-05	0.213906	0.786022
Abcg3	0.000151548	0.331931	0.667918
Abcg5	1.02046e-05	0.00568615	0.994304
Abhd2	0.00885718	0.958644	0.0324987
Abhd3	0.000552493	0.599608	0.399839
Abhd7	1.59856e-05	0.0527201	0.947264
Abhd9	0.00300704	0.893347	0.103646
Abi3bp	1.00017e-05	0.000212456	0.999778
Ablim3	1.03814e-05	0.00868737	0.991302
Abpd	1.00114e-05	0.000756219	0.999234
Acacb	0.549587	0.450298	0.000115299
Acan	0.117684	0.880638	0.00167808
Accn1	0.000122734	0.295337	0.70454
Accn2	0.834011	0.165967	2.13128e-05
Ace2	1.76566e-05	0.0615374	0.938445
Ache	1.65979e-05	0.0560545	0.943929
Acot5	1.00143e-05	0.000884252	0.999106
Acot6	0.00104438	0.734015	0.264941
Acox2	0.000228428	0.410015	0.589756
Acoxl	0.00252309	0.874098	0.123378
Acp5	0.767008	0.232959	3.27764e-05
Acpl2	0.0102896	0.962208	0.027502
Acr	0.00314867	0.897929	0.0989223
Acrv1	1.1039e-05	0.0169841	0.983005
Acsbg2	0.00150833	0.800822	0.197669
Acsl6	0.00180675	0.829392	0.168801
Acsm1	1.80009e-05	0.0632523	0.93673
Acsm3	5.58584e-05	0.180465	0.819479
Acss1	1.75528e-05	0.0610142	0.938968
Acss2	0.167319	0.83162	0.00106142
Acta2	1.01429e-05	0.00444404	0.995546
Actc1	0.000258172	0.434903	0.564839
Actl6b	1.04977e-05	0.0103951	0.989594
Actl7a	0.00129488	0.774405	0.2243
Actn2	0.0714379	0.925495	0.00306747
Actrt1	0.000288865	0.458295	0.541416
Actrt2	1.0146e-05	0.00451027	0.99548
Acvr1c	1.30718e-05	0.0344616	0.965525
Adad1	1.00276e-05	0.00140885	0.998581
Adam18	1.03233e-05	0.00776786	0.992222
Adam1a	0.00252956	0.8744	0.12307
Adam1b	3.56117e-05	0.128573	0.871391
Adam2	1.00701e-05	0.00271157	0.997278
Adam24	1.0074e-05	0.00281541	0.997175
Adam25	1.00001e-05	6.50278e-05	0.999925
Adam28	1.46843e-05	0.0451395	0.954846
Adam3	1.01299e-05	0.00416034	0.99583
Adam33	0.00331417	0.902807	0.0938784
Adam34	1.00039e-05	0.000360165	0.99963
Adam5	1.00006e-05	0.000113223	0.999877
Adam7	3.09626e-05	0.114105	0.885865
Adamts12	1.10892e-05	0.017522	0.982467
Adamts2	0.0145255	0.966773	0.018702
Adamts20	1.00048e-05	0.000411985	0.999578
Adamts3	1.00439e-05	0.00195466	0.998035
Adamts4	0.00433257	0.924718	0.0709498
Adamts6	1.00234e-05	0.0012542	0.998736
Adamts7	0.00372444	0.913076	0.0831999
Adamts8	0.0420636	0.952289	0.00564757
Adamtsl5	0.0208757	0.966675	0.0124498
Adat1	0.0342652	0.95861	0.00712531
Adck2	0.00713521	0.951575	0.0412894
Adcy1	0.000492886	0.574403	0.425105
Adcy4	0.00109192	0.742657	0.256251
Adcy5$Adcy5	2.35038e-05	0.0874237	0.912553
Adcy9	0.00578393	0.942238	0.0519781
Adcyap1	1.12555e-05	0.019244	0.980745
Add2	0.0021682	0.855131	0.142701
Adh1	0.00201404	0.845105	0.15288
Adh4	0.000147655	0.327281	0.672571
Adh6a	1.22243e-05	0.0279715	0.972016
Adhfe1	7.27577e-05	0.215342	0.784585
Adora3	0.00022188	0.404201	0.595577
Adra1a	7.19406e-05	0.213779	0.786149
Adra1b	0.00163896	0.81434	0.184021
Adra2a$Adra2a	4.63978e-05	0.158005	0.841949
Adra2b	0.000269531	0.443811	0.55592
Adrb1	1.00515e-05	0.00218433	0.997806
Adrb2	0.00155737	0.806104	0.192338
Adrb3	0.561779	0.438113	0.000108013
Adrbk2	0.00010086	0.263528	0.736371
Afap1l1	0.000611171	0.621791	0.377598
Afp	1.64495e-05	0.0552581	0.944725
Agbl3	1.03283e-05	0.00784964	0.99214
Ager	0.00584439	0.942763	0.0513923
Agmat	0.00632278	0.94652	0.0471573
Agr3	1.00075e-05	0.000561776	0.999428
Agt	0.0124111	0.965284	0.0223047
Agtr1b	1.20115e-05	0.0262017	0.973786
Agtr2	1.00016e-05	0.000199564	0.99979
Agxt	0.00399144	0.918631	0.0773776
Ahrr	1.41768e-05	0.0419612	0.958025
Aifm3	0.00624062	0.945922	0.0478378
Aipl1	0.00499599	0.934087	0.0609173
Akr1b7	6.86832e-05	0.207435	0.792497
Akr1c12$Akr1c12	0.000115379	0.285089	0.714796
Akr1c13$Akr1c12	0.000790393	0.677207	0.322003
Akr1c20	1.0014e-05	0.00087373	0.999116
Akr1c21	0.0003905	0.523122	0.476487
Akr1c6	2.84962e-05	0.105834	0.894138
Akr1d1	1.0226e-05	0.0060876	0.993902
Alas2	1.49902e-05	0.0469901	0.952995
Alb	3.4453e-05	0.125089	0.874877
Alcam	0.0236464	0.965531	0.0108227
Aldh1a1	1.02014e-05	0.00562527	0.994365
Aldh1a2	0.0138151	0.966402	0.0197828
Aldh1b1	0.0316411	0.960563	0.00779624
Aldh1l1	0.0494122	0.945888	0.0047
Aldh1l2	0.0588811	0.937277	0.00384175
